annual_mean_salary_log,total_employment_log,manual_dexterity,creativity_level,critical_thinking,major_13,major_15,major_17,major_19,major_21,major_23,major_25,major_27,major_29,major_31,major_33,major_35,major_37,major_39,major_41,major_43,major_45,major_47,major_49,major_51,major_53,Job Title,predicted_risk,risk_pct,risk_level,annual_mean_salary,total_employment
11.199049987635837,10.457688707770052,0.0,4.0,4.25,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Urban and Regional Planners,0.10371635661375662,10.4,🟢 Low Risk,73060.0,34810
11.104069614787955,8.775085935057266,1.38,3.25,4.75,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Anthropologists and Archeologists,0.15005540846560847,15.0,🟢 Low Risk,66440.0,6470
11.213049346417742,7.223295679562314,0.25,3.38,4.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Geographers,0.23031205714285718,23.0,🟢 Low Risk,74090.0,1370
11.0184815912866,7.989899374942939,0.25,3.0,4.38,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Historians,0.4003145497354499,40.0,🟡 Medium Risk,60990.0,2950
11.628492714250788,8.756367559802975,0.0,3.5,4.75,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Political Scientists,0.11802358888888892,11.8,🟢 Low Risk,112250.0,6350
11.300486910172458,10.501801939324901,0.12,4.0,4.25,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Social Scientists and Related Workers; All Other,0.06528188472190577,6.5,🟢 Low Risk,80860.0,36380
10.739240454183802,11.221516456110812,3.0,3.0,4.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Biological Technicians,0.33828794609818524,33.8,🟢 Low Risk,46130.0,74720
10.815187764075905,11.089973346454478,3.0,3.12,4.12,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Chemical Technicians,0.381895485714286,38.2,🟡 Medium Risk,49770.0,65510
11.262166596623034,8.830689198760998,2.63,2.81,3.69,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Nuclear Technicians,0.6641751765659671,66.4,🟡 Medium Risk,77820.0,6840
10.754087099210663,10.309985460456241,0.25,3.0,3.88,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Social Science Research Assistants,0.5928381405209262,59.3,🟡 Medium Risk,46820.0,30030
11.01355069587326,9.60245002503719,2.88,3.12,4.12,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Forensic Science Technicians,0.202990263980464,20.3,🟢 Low Risk,60690.0,14800
10.805090951658405,11.135187385342592,2.5,3.25,3.75,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Life; Physical; and Social Science Technicians; All Other,0.4936076375661375,49.4,🟡 Medium Risk,49270.0,68540
10.69559732562212,11.419065233482609,0.12,3.12,4.12,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Substance Abuse and Behavioral Disorder Counselors,0.2558171306878306,25.6,🟢 Low Risk,44160.0,91040
10.961642363572961,12.471014354762081,0.25,3.5,4.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Educational; Guidance; School; and Vocational Counselors,0.04167781660103267,4.2,🟢 Low Risk,57620.0,260670
10.898423092400252,10.517618581666662,0.0,3.5,4.12,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Marriage and Family Therapists,0.06835018102856413,6.8,🟢 Low Risk,54090.0,36960
10.737504756974277,11.848118312093039,0.5,4.0,4.38,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Mental Health Counselors,0.013201753128885253,1.3,🟢 Low Risk,46050.0,139820
10.564653749740895,11.542785192802912,0.5,3.5,4.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Rehabilitation Counselors,0.04014003711570319,4.0,🟢 Low Risk,38740.0,103030
10.768716542159835,12.607666938356392,0.12,3.38,4.25,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Child; Family; and School Social Workers,0.06876244550264549,6.9,🟢 Low Risk,47510.0,298840
10.924336478294055,11.978613545617103,0.5,3.62,4.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Healthcare Social Workers,0.03253395713934425,3.3,🟢 Low Risk,55510.0,159310
10.776474045001011,11.644313311841197,0.12,3.88,4.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Mental Health and Substance Abuse Social Workers,0.012289069805240093,1.2,🟢 Low Risk,47880.0,114040
10.96648993456911,10.960774247677064,1.75,3.38,4.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Health Educators,0.07563872573742046,7.6,🟢 Low Risk,57900.0,57570
10.921991853622236,11.37940550085183,1.38,3.12,4.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Probation Officers and Correctional Treatment Specialists,0.29038004945054946,29.0,🟢 Low Risk,55380.0,87500
10.4376683094997,12.79566601069936,0.5,3.25,4.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Social and Human Service Assistants,0.15386204761904756,15.4,🟢 Low Risk,34120.0,360650
10.808737559293304,10.806105232822933,0.25,3.88,3.88,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Clergy,0.022352624809349034,2.2,🟢 Low Risk,49450.0,49320
10.710878178453925,9.932609366108146,0.0,3.25,4.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Directors; Religious Activities and Education,0.18142287301587293,18.1,🟢 Low Risk,44840.0,20590
11.848547340136603,13.336718019154482,0.12,4.0,5.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Lawyers,0.07041691520331521,7.0,🟢 Low Risk,139880.0,619530
10.999446323738674,9.50383054471094,0.38,2.88,4.62,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Judicial Law Clerks,0.5338008253968254,53.4,🟡 Medium Risk,59840.0,13410
11.464165800335682,9.584727524513486,0.38,3.12,5.25,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Administrative Law Judges; Adjudicators; and Hearing Officers,0.4756179285714286,47.6,🟡 Medium Risk,95240.0,14540
11.194522982538457,8.748463629942055,0.0,3.12,4.75,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Arbitrators; Mediators; and Conciliators,0.17621664179894184,17.6,🟢 Low Risk,72730.0,6300
11.65668808958556,10.211376582296397,0.0,3.12,5.75,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Judges; Magistrate Judges; and Magistrates,0.36145509259259234,36.1,🟡 Medium Risk,115460.0,27210
10.881456468681893,12.532894899046461,1.0,2.88,3.62,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Paralegals and Legal Assistants,0.8337079316979316,83.4,🔴 High Risk,53180.0,277310
10.849162314098441,10.907074620795127,0.75,1.88,3.62,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Title Examiners; Abstractors; and Searchers,0.9567276181989979,95.7,🔴 High Risk,51490.0,54560
10.413342705547674,12.862428758955058,2.0,3.62,3.12,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Preschool Teachers; Except Special Education,0.048526436819499544,4.9,🟢 Low Risk,33300.0,385550
10.923435350020556,11.926960413539232,1.12,3.38,3.75,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Kindergarten Teachers; Except Special Education,0.14386967896825398,14.4,🟢 Low Risk,55460.0,151290
10.985648591762406,14.146726863489757,0.5,3.88,3.88,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Elementary School Teachers; Except Special Education,0.06353151033249613,6.4,🟢 Low Risk,59020.0,1392660
10.998777662206932,13.347602331827256,0.38,3.25,3.88,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Middle School Teachers; Except Special and Career/Technical Education,0.22757019206349202,22.8,🟢 Low Risk,59800.0,626310
11.007932796396682,9.451795243061646,1.88,3.62,4.0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Career/Technical Education Teachers; Middle School,0.05520217591309427,5.5,🟢 Low Risk,60350.0,12730
11.025507075203857,13.818756284889195,0.12,3.88,4.0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Secondary School Teachers; Except Special and Career/Technical Education,0.06094639327470009,6.1,🟢 Low Risk,61420.0,1003250
10.993412212806673,11.291043617373028,2.38,3.88,4.0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Career/Technical Education Teachers; Secondary School,0.01596523513711038,1.6,🟢 Low Risk,59480.0,80100
10.917648820068036,10.982084191220336,0.0,3.12,3.5,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Adult Basic and Secondary Education and Literacy Teachers and Instructors,0.4587412936507936,45.9,🟡 Medium Risk,55140.0,58810
10.672460871214069,12.345143044496474,1.38,3.25,3.12,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Self-Enrichment Education Teachers,0.1821544126984127,18.2,🟢 Low Risk,43150.0,229840
10.907257885099419,8.658866349732383,2.0,3.0,3.88,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Archivists,0.5534645317460318,55.3,🟡 Medium Risk,54570.0,5760
10.98378310941834,9.321076413570848,1.88,4.12,4.38,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Curators,0.018793307584059126,1.9,🟢 Low Risk,58910.0,11170
10.70953922130135,9.30301070681749,2.62,3.25,3.62,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Museum Technicians and Conservators,0.4026031269841269,40.3,🟡 Medium Risk,44780.0,10970
10.45682653965135,11.444764390301508,2.12,2.12,3.25,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Library Technicians,0.8753315434694351,87.5,🔴 High Risk,34780.0,93410
10.86189863570049,9.061956366209925,1.25,4.0,3.88,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Farm and Home Management Advisors,0.019901080502466258,2.0,🟢 Low Risk,52150.0,8620
11.089820688682373,11.900437035162245,0.25,3.75,4.12,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Instructional Coordinators,0.01839789514471544,1.8,🟢 Low Risk,65500.0,147330
11.524567433504155,10.497118219058828,2.0,4.38,4.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,Art Directors,0.036343912861018124,3.6,🟢 Low Risk,101170.0,36210
10.568775236216993,8.531293315795018,3.5,4.12,3.12,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,Craft Artists,0.056671874603174646,5.7,🟢 Low Risk,38900.0,5070
10.957991201578174,9.351926736038054,3.62,4.62,3.25,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,Fine Artists; Including Painters; Sculptors; and Illustrators,0.04997086424014586,5.0,🟢 Low Risk,57410.0,11520
11.187209175200515,10.302632731899473,2.25,4.0,3.75,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,Multimedia Artists and Animators,0.04432113793886424,4.4,🟢 Low Risk,72200.0,29810
11.168757693531585,10.369137970290991,1.75,4.38,4.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,Commercial and Industrial Designers,0.04652519793442423,4.7,🟢 Low Risk,70880.0,31860
11.244797622953609,9.864278839310847,2.12,4.38,4.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,Fashion Designers,0.04156661252684934,4.2,🟢 Low Risk,76480.0,19230
10.225969523029635,10.691740346523579,2.5,3.25,3.12,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,Floral Designers,0.19675310793650788,19.7,🟢 Low Risk,27610.0,43990
10.864579551114822,12.25824280535883,2.0,4.0,3.88,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,Graphic Designers,0.058287120370370406,5.8,🟢 Low Risk,52290.0,210710
10.93704563156665,10.881080323786447,0.0,4.0,4.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,Interior Designers,0.06580953233082708,6.6,🟢 Low Risk,56220.0,53160
10.311981402704301,11.649996834476543,2.88,3.25,3.38,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,Merchandise Displayers and Window Trimmers,0.3464839365079364,34.6,🟢 Low Risk,30090.0,114690
10.961295207644392,9.397732385583243,2.75,3.88,3.75,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,Set and Exhibit Designers,0.055088026200602526,5.5,🟢 Low Risk,57600.0,12060
11.449357139707065,11.648426167231012,1.4675,3.7825,4.0600000000000005,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,Producers and Directors,0.03831233558663559,3.8,🟢 Low Risk,93840.0,114510
11.335364558277762,9.236105579862208,3.25,3.0,3.12,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,Athletes and Sports Competitors,0.3935247777777776,39.4,🟡 Medium Risk,83730.0,10260
10.62135173563291,12.349874243585111,1.88,3.88,4.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,Coaches and Scouts,0.04622236164021165,4.6,🟢 Low Risk,41000.0,230930
10.478442238622868,9.834191063533472,0.75,1.75,3.5,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,Umpires; Referees; and Other Sports Officials,0.9463435812662586,94.6,🔴 High Risk,35540.0,18660
10.88950954988395,8.548885638148727,1.62,4.25,3.38,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,Choreographers,0.06716624490392648,6.7,🟢 Low Risk,53610.0,5160
11.012561592414833,9.819072801393764,2.25,4.12,3.75,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,Music Directors and Composers,0.0605279920736184,6.1,🟢 Low Risk,60630.0,18380
10.782512459217795,10.282300629646866,1.62,3.88,4.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,Radio and Television Announcers,0.10475298547378545,10.5,🟢 Low Risk,48170.0,29210
11.105573578013793,12.332445350786317,0.0,3.88,4.12,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,Public Relations Specialists,0.09412099047619044,9.4,🟢 Low Risk,66540.0,226940
11.098636541252267,11.484227592022684,1.12,3.88,4.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,Editors,0.05560321742701745,5.6,🟢 Low Risk,66080.0,97170
11.200417771082792,10.815388664108726,1.0,3.0,3.88,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,Technical Writers,0.7511147034262814,75.1,🔴 High Risk,73160.0,49780
11.183323573386991,10.707527418047702,1.06,4.25,3.815,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,Writers and Authors,0.06121177975007451,6.1,🟢 Low Risk,71920.0,44690
10.844685508116383,10.846439689363773,0.5,3.0,3.88,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,Interpreters and Translators,0.5734542254340639,57.3,🟡 Medium Risk,51260.0,51350
10.767452878631598,11.151539441301377,3.12,2.88,3.75,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,Audio and Video Equipment Technicians,0.5314679760980541,53.1,🟡 Medium Risk,47450.0,69670
10.72394997039761,10.319925570795222,2.88,3.0,3.38,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,Broadcast Technicians,0.7210014032698073,72.1,🔴 High Risk,45430.0,30330
11.085843384637098,9.629774129311743,2.88,3.38,3.75,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,Sound Engineering Technicians,0.17958621804511277,18.0,🟢 Low Risk,65240.0,15210
10.660571510722328,10.792633166886727,2.88,3.88,3.25,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,Photographers,0.061071292857142856,6.1,🟢 Low Risk,42640.0,48660
11.05407540279458,9.985574323534237,3.0,3.12,3.5,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,Camera Operators; Television; Video; and Motion Picture,0.46325769788359744,46.3,🟡 Medium Risk,63200.0,21710
11.316801085998813,10.304978105888882,2.12,3.62,3.5,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,Film and Video Editors,0.16288993970912138,16.3,🟢 Low Risk,82190.0,29880
11.304805984955106,10.403080323368991,3.0,3.12,4.12,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,Chiropractors,0.07121989843304845,7.1,🟢 Low Risk,81210.0,32960
12.0660114083708,11.56761249411991,4.62,3.5,4.25,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,Dentists; General,0.0517365862230362,5.2,🟢 Low Risk,173860.0,105620
12.358239931159483,8.59062950948942,5.25,3.75,5.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,Oral and Maxillofacial Surgeons,0.04662849974294712,4.7,🟢 Low Risk,232870.0,5380
12.340520493081563,8.556606193773073,3.88,3.25,4.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,Orthodontists,0.09145902248677248,9.1,🟢 Low Risk,228780.0,5200
12.032558192096367,6.621405651764134,3.62,3.12,4.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,Prosthodontists,0.09877449444444446,9.9,🟢 Low Risk,168140.0,750
10.996601419215988,11.02566987271667,0.25,3.88,4.12,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,Dietitians and Nutritionists,0.009326202051892073,0.9,🟢 Low Risk,59670.0,61430
11.674882736767843,10.503175339529793,3.25,3.0,4.25,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,Optometrists,0.17865368915343918,17.9,🟢 Low Risk,117580.0,36430
11.697502808895521,12.629741063492212,2.38,3.0,4.12,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,Pharmacists,0.13884057433862432,13.9,🟢 Low Risk,120270.0,305510
11.533619851393764,11.552636442539653,2.815,2.875,4.25,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,Physician Assistants,0.17805443597883605,17.8,🟢 Low Risk,102090.0,104050
11.878339114952041,9.19023970026918,3.25,3.38,4.25,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,Podiatrists,0.08257638042328044,8.3,🟢 Low Risk,144110.0,9800
11.335364558277762,11.679041417417249,1.685,3.63,3.94,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,Occupational Therapists,0.025897629251767647,2.6,🟢 Low Risk,83730.0,118070
11.376200406591293,12.287288510938838,3.0,3.12,3.88,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,Physical Therapists,0.09624236642246639,9.6,🟢 Low Risk,87220.0,216920
11.350182981074266,9.767152232578871,3.0,2.62,3.75,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,Radiation Therapists,0.3542380582010582,35.4,🟡 Medium Risk,84980.0,17450
10.782927560612269,9.803722464346553,2.12,3.75,4.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,Recreational Therapists,0.07964384913237432,8.0,🟢 Low Risk,48190.0,18100
11.012726510945454,11.750137588203309,3.0,3.0,4.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,Respiratory Therapists,0.24446853388648382,24.4,🟢 Low Risk,60640.0,126770
11.26716558160265,11.82027044907606,0.75,3.88,4.12,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,Speech-Language Pathologists,0.013786742398533735,1.4,🟢 Low Risk,78210.0,135980
11.518519787526538,11.122117415455683,3.5,3.38,4.25,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,Veterinarians,0.06364635708716232,6.4,🟢 Low Risk,100560.0,67650
11.280879908117802,9.418248450647615,2.75,3.0,4.25,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,Audiologists,0.19047374288119293,19.0,🟢 Low Risk,79290.0,12310
11.041977389875884,12.024137014257384,3.0,2.69,3.845,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,Medical and Clinical Laboratory Technologists,0.5710578832648833,57.1,🟡 Medium Risk,62440.0,166730
10.638280388314705,11.984122132262973,2.875,2.435,3.435,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,Medical and Clinical Laboratory Technicians,0.5888161903989753,58.9,🟡 Medium Risk,41700.0,160190
10.9525769086256,10.892303576214507,2.88,2.62,3.75,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,Cardiovascular Technologists and Technicians,0.3665905385725385,36.7,🟡 Medium Risk,57100.0,53760
11.180957070806974,11.094238329842927,2.75,2.62,3.62,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,Diagnostic Medical Sonographers,0.38245557142857134,38.2,🟡 Medium Risk,71750.0,65790
11.237975329663158,9.885883506587767,2.88,2.75,3.62,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,Nuclear Medicine Technologists,0.30508397098480977,30.5,🟢 Low Risk,75960.0,19650
10.28742254209393,10.380994213509263,2.38,3.12,3.12,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,Dietetic Technicians,0.2279192507936509,22.8,🟢 Low Risk,29360.0,32240
10.37882070461162,12.895189214075968,3.0,2.0,3.62,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,Pharmacy Technicians,0.6912224798677178,69.1,🟡 Medium Risk,32170.0,398390
10.48768444858769,11.030379508549343,2.0,3.0,3.75,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,Psychiatric Technicians,0.25365665689149564,25.4,🟢 Low Risk,35870.0,61720
10.753659849198824,11.568558827621654,3.62,2.5,3.12,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,Surgical Technologists,0.48010123341357464,48.0,🟡 Medium Risk,46800.0,105720
10.430314470029058,11.506816845285819,3.25,3.0,4.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,Veterinary Technologists and Technicians,0.19648019444444453,19.6,🟢 Low Risk,33870.0,99390
10.710878178453925,13.462259744992236,3.0,2.88,4.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,Licensed Practical and Licensed Vocational Nurses,0.23849024790764786,23.8,🟢 Low Risk,44840.0,702400
10.541676837515393,11.22885021344584,2.88,3.0,3.88,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,Opticians; Dispensing,0.4141666330819716,41.4,🟡 Medium Risk,37860.0,75270
11.15512131228664,8.922791623969637,3.0,3.62,4.12,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,Orthotists and Prosthetists,0.01946580490223379,1.9,🟢 Low Risk,69920.0,7500
10.776474045001011,10.091252599948522,2.88,3.12,4.12,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,Athletic Trainers,0.13351253359788362,13.4,🟢 Low Risk,47880.0,24130
10.99425246425933,10.549831343981374,2.75,3.12,3.38,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,Occupational Therapy Assistants,0.2602057546490546,26.0,🟢 Low Risk,59530.0,38170
10.368510046500305,8.88336291691676,2.75,2.62,3.38,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,Occupational Therapy Aides,0.7266337043713451,72.7,🔴 High Risk,31840.0,7210
10.948189089173493,11.357218574875663,2.88,2.88,3.88,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,Physical Therapist Assistants,0.24397862039250698,24.4,🟢 Low Risk,56850.0,85580
10.236059335123967,10.82039809228969,2.62,2.12,3.12,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,Physical Therapist Aides,0.7132421809044498,71.3,🔴 High Risk,27890.0,50030
10.702817410686135,11.470341502428932,3.0,2.88,3.12,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,Massage Therapists,0.6717234965531731,67.2,🟡 Medium Risk,44480.0,95830
10.542468895852291,12.698604962402678,3.0,2.5,3.12,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,Dental Assistants,0.6895881263986994,69.0,🟡 Medium Risk,37890.0,327290
10.39973746484973,13.343201874120245,2.25,2.75,3.62,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,Medical Assistants,0.49005644797226455,49.0,🟡 Medium Risk,32850.0,623560
10.490190296875209,10.868587496017359,3.0,2.0,2.88,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,Medical Equipment Preparers,0.7656673254327976,76.6,🔴 High Risk,35960.0,52500
10.52274596768403,10.898053276749138,2.25,1.5,3.12,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,Medical Transcriptionists,0.6825997627060504,68.3,🟡 Medium Risk,37150.0,54070
10.25488358752045,10.509468798708518,2.12,1.5,2.88,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,Pharmacy Aides,0.6802197431785036,68.0,🟡 Medium Risk,28420.0,36660
10.196567530049501,11.28966940732742,2.88,2.0,3.12,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,Veterinary Assistants and Laboratory Animal Caretakers,0.748426625732684,74.8,🔴 High Risk,26810.0,79990
11.083695189061785,10.674313109478335,2.25,2.75,4.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,First-Line Supervisors of Correctional Officers,0.449893535113035,45.0,🟡 Medium Risk,65100.0,43230
11.389638560778947,11.51493344762302,3.0,3.12,4.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,First-Line Supervisors of Police and Detectives,0.09348934367114363,9.3,🟢 Low Risk,88400.0,100200
